Name,Att.rush,Yds.rush,TD.rush,Rec.catch,Yds.catch,TD.catch,Cmp.pass,Att.pass,Yds.pass,TD.pass,Int.pass,FGA,FGM,XPM,Fmb,Tm,Pos
Kenneth Dixon,21,61,0,10,48,0,0,0,0,0,0,0,0,0,0,BAL,
Kenneth Farrow,15,58,0,1,4,0,0,0,0,0,0,0,0,0,0,SDG,
Kenny Britt,0,0,0,44,693,3,0,0,0,0,0,0,0,0,1,LAR,wr
Kenny Stills,0,0,0,19,375,4,0,0,0,0,0,0,0,0,0,MIA,wr
Kenyan Drake,16,77,1,7,39,0,0,0,0,0,0,0,0,0,0,MIA,rb
Kevin Hogan,8,105,1,0,0,0,14,26,104,0,2,0,0,0,0,CLE,
Kevin White,1,9,0,19,187,0,0,0,0,0,0,0,0,0,0,CHI,wr
Kirk Cousins,16,43,1,0,0,0,237,354,2716,14,7,0,0,0,6,WAS,qb
Knile Davis,9,13,0,5,25,0,0,0,0,0,0,0,0,0,0,2TM,
Kyle Juszczyk,3,7,0,20,138,0,0,0,0,0,0,0,0,0,0,BAL,fb
Kyle Rudolph,0,0,0,37,392,5,0,0,0,0,0,0,0,0,0,MIN,te
Lac Edwards,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NYJ,p
Ladarius Green,0,0,0,3,30,0,0,0,0,0,0,0,0,0,0,PIT,
Lamar Miller,168,720,2,22,124,1,0,0,0,0,0,0,0,0,1,HOU,rb
Lance Dunbar,5,9,1,5,56,0,0,0,0,0,0,0,0,0,0,DAL,
Lance Kendricks,0,0,0,33,331,1,0,0,0,0,0,0,0,0,0,LAR,te
Landry Jones,5,-3,0,0,0,0,29,48,281,1,1,0,0,0,0,PIT,qb
Laquon Treadwell,0,0,0,1,15,0,0,0,0,0,0,0,0,0,0,MIN,
Larry Donnell,0,0,0,15,92,1,0,0,0,0,0,0,0,0,1,NYG,te
Larry Fitzgerald,2,5,0,68,687,5,0,0,0,0,0,0,0,0,1,ARI,wr
Latavius Murray,89,393,8,18,103,0,0,0,0,0,0,0,0,0,0,OAK,rb
Lee Smith,0,0,0,6,29,0,0,0,0,0,0,0,0,0,0,OAK,te
LeGarrette Blount,182,678,12,6,31,0,0,0,0,0,0,0,0,0,2,NWE,rb
Leonte Carroo,0,0,0,2,14,0,0,0,0,0,0,0,0,0,0,MIA,wr
LeSean McCoy,133,683,6,24,132,1,0,0,0,0,0,0,0,0,2,BUF,rb
Le'Veon Bell,100,433,1,45,360,1,0,0,0,0,0,0,0,0,2,PIT,rb
Levine Toilolo,0,0,0,7,127,2,0,0,0,0,0,0,0,0,0,ATL,te
Logan Paulsen,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,CHI,te
Lorenzo Taliaferro,1,0,0,3,10,0,0,0,0,0,0,0,0,0,0,BAL,
Lucky Whitehead,6,65,0,2,40,0,0,0,0,0,0,0,0,0,2,DAL,
Luke Stocker,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,TAM,te
Luke Willson,0,0,0,6,50,0,0,0,0,0,0,0,0,0,0,SEA,te
Malcolm Brown,4,7,0,2,34,0,0,0,0,0,0,0,0,0,0,LAR,
Malcolm Johnson,1,2,0,5,44,0,0,0,0,0,0,0,0,0,1,CLE,fb
Malcolm Mitchell,0,0,0,7,95,0,0,0,0,0,0,0,0,0,0,NWE,wr
Marcedes Lewis,0,0,0,18,153,1,0,0,0,0,0,0,0,0,0,JAX,te
Marcus Mariota,39,243,2,0,0,0,203,317,2482,21,8,0,0,0,7,TEN,qb
Mark Ingram,115,548,2,26,180,3,0,0,0,0,0,0,0,0,2,NOR,rb
Mark Sanchez,2,-2,0,0,0,0,1,1,8,0,0,0,0,0,0,DAL,
Markus Wheaton,0,0,0,4,51,1,0,0,0,0,0,0,0,0,0,PIT,wr
Marqise Lee,2,17,0,38,492,0,0,0,0,0,0,0,0,0,1,JAX,wr
MarQueis Gray,0,0,0,7,109,0,0,0,0,0,0,0,0,0,0,MIA,te
Marquette King,1,27,0,0,0,0,0,0,0,0,0,0,0,0,0,OAK,p
Marquise Goodwin,0,0,0,16,301,3,0,0,0,0,0,0,0,0,0,BUF,wr
Martellus Bennett,1,6,0,38,504,4,0,0,0,0,0,0,0,0,0,NWE,te
Marvin Jones,1,3,0,37,661,4,0,0,0,0,0,0,0,0,0,DET,wr
Mason Crosby,0,0,0,0,0,0,0,0,0,0,0,19,17,20,0,GNB,k
Matt Asiata,80,240,3,18,150,0,0,0,0,0,0,0,0,0,0,MIN,rb
Matt Barkley,1,-1,0,0,0,0,6,15,81,0,2,0,0,0,0,CHI,
Matt Bryant,0,0,0,0,0,0,0,0,0,0,0,25,23,31,0,ATL,k
Matt Cassel,2,1,0,0,0,0,1,1,10,0,0,0,0,0,0,TEN,
Matt Darr,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,MIA,p
Matt Forte,189,732,7,23,179,1,0,0,0,0,0,0,0,0,1,NYJ,rb
Matthew Stafford,21,126,0,0,0,0,214,318,2373,18,5,0,0,0,2,DET,qb
Matt Jones,99,460,3,8,73,0,0,0,0,0,0,0,0,0,3,WAS,rb
Matt Prater,0,0,0,0,0,0,0,0,0,0,0,19,16,19,0,DET,k
Matt Ryan,23,69,0,0,0,0,236,346,3247,24,5,0,0,0,3,ATL,qb
Matt Schaub,2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,
Matt Slater,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,NWE,
Maurice Harris,0,0,0,3,28,0,0,0,0,0,0,0,0,0,0,WAS,
Melvin Gordon,217,838,9,33,346,2,0,0,0,0,0,0,0,0,2,SDG,rb
Michael Crabtree,0,0,0,49,596,6,0,0,0,0,0,0,0,0,0,OAK,wr
Michael Floyd,0,0,0,24,358,3,0,0,0,0,0,0,0,0,0,ARI,wr
Michael Thomas,0,0,0,51,613,5,0,0,0,0,0,0,0,0,2,NOR,wr
Mike Davis,19,50,1,3,25,0,0,0,0,0,0,0,0,0,1,SFO,rb
Mike Evans,0,0,0,59,811,8,0,0,0,0,0,0,0,0,0,TAM,wr
Mike Gillislee,42,254,4,8,40,1,0,0,0,0,0,0,0,0,0,BUF,rb
Mike Glennon,0,0,0,0,0,0,10,11,75,1,0,0,0,0,0,TAM,
Mike James,3,10,0,4,22,0,0,0,0,0,0,0,0,0,0,TAM,
Mike Nugent,0,0,0,0,0,0,0,0,0,0,0,21,16,19,0,CIN,k
Mike Tolbert,23,54,0,4,13,0,0,0,0,0,0,0,0,0,0,CAR,
Mike Wallace,3,19,0,43,673,4,0,0,0,0,0,0,0,0,0,BAL,wr
Mohamed Sanu,0,0,0,39,430,3,0,0,0,0,0,0,0,0,1,ATL,wr
Mychal Rivera,0,0,0,7,72,1,0,0,0,0,0,0,0,0,0,OAK,
MyCole Pruitt,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,MIN,
Neal Sterling,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,JAX,
Nelson Agholor,1,5,0,27,264,1,0,0,0,0,0,0,0,0,1,PHI,wr
Nick Foles,4,-4,0,0,0,0,36,55,410,3,0,0,0,0,0,KAN,qb
Nick Folk,0,0,0,0,0,0,0,0,0,0,0,18,16,17,0,NYJ,k
Nick Novak,0,0,0,0,0,0,0,0,0,0,0,24,19,14,0,HOU,k
Nick O'Leary,0,0,0,7,94,0,0,0,0,0,0,0,0,0,0,BUF,te
Nick Vannett,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,SEA,te
Niles Paul,0,0,0,2,27,0,0,0,0,0,0,0,0,0,0,WAS,te
Odell Beckham Jr.,0,0,0,54,773,6,0,0,0,0,0,0,0,0,1,NYG,wr
Orleans Darkwa,30,111,2,2,12,0,0,0,0,0,0,0,0,0,0,NYG,rb
Patrick DiMarco,0,0,0,6,46,1,0,0,0,0,0,0,0,0,0,ATL,fb
Patrick Murray,0,0,0,0,0,0,0,0,0,0,0,2,1,3,0,CLE,k
Paul Lasike,2,3,0,1,3,0,0,0,0,0,0,0,0,0,0,CHI,fb
Paul Perkins,30,102,0,9,120,0,0,0,0,0,0,0,0,0,0,NYG,
Paul Richardson,0,0,0,11,183,0,0,0,0,0,0,0,0,0,0,SEA,
Paxton Lynch,9,14,0,0,0,0,37,59,393,2,1,0,0,0,2,DEN,qb
Peyton Barber,39,160,1,4,24,0,0,0,0,0,0,0,0,0,0,TAM,rb
Pharoh Cooper,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,LAR,
Phil Dawson,0,0,0,0,0,0,0,0,0,0,0,14,13,20,0,SFO,k
Philip Rivers,9,16,0,0,0,0,229,369,2886,20,11,0,0,0,6,SDG,qb
Phillip Dorsett,1,3,0,20,314,1,0,0,0,0,0,0,0,0,1,IND,wr
Phillip Supernaw,0,0,0,4,62,0,0,0,0,0,0,0,0,0,0,TEN,te
Pierre Garcon,0,0,0,42,477,1,0,0,0,0,0,0,0,0,0,WAS,wr
Quan Bray,1,7,0,3,36,0,0,0,0,0,0,0,0,0,0,IND,
Quincy Enunwa,0,0,0,38,534,3,0,0,0,0,0,0,0,0,0,NYJ,wr
Quinton Dunbar,0,0,0,1,31,0,0,0,0,0,0,0,0,0,1,WAS,cb
Quinton Patton,0,0,0,28,345,0,0,0,0,0,0,0,0,0,1,SFO,wr
Randall Cobb,10,33,0,45,433,3,0,0,0,0,0,0,0,0,0,GNB,wr
Randall Telfer,0,0,0,1,-3,0,0,0,0,0,0,0,0,0,0,CLE,te
Randy Bullock,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,NYG,k
Rashad Greene,0,0,0,5,32,0,0,0,0,0,0,0,0,0,1,JAX,
Rashad Jennings,79,255,1,15,95,0,0,0,0,0,0,0,0,0,0,NYG,rb
Rashad Ross,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,WAS,
Rashard Higgins,0,0,0,4,43,0,0,0,0,0,0,0,0,0,0,CLE,
Reggie Bush,9,-2,1,5,69,0,0,0,0,0,0,0,0,0,1,BUF,
Rex Burkhead,6,39,0,1,10,0,0,0,0,0,0,0,0,0,0,CIN,
Rhett Ellison,1,1,1,5,32,0,0,0,0,0,0,0,0,0,0,MIN,te
Ricardo Louis,0,0,0,16,183,0,0,0,0,0,0,0,0,0,1,CLE,wr
Richard Rodgers,0,0,0,19,175,1,0,0,0,0,0,0,0,0,0,GNB,te
Rishard Matthews,0,0,0,36,483,6,0,0,0,0,0,0,0,0,0,TEN,wr
Robbie Gould,0,0,0,0,0,0,0,0,0,0,0,1,1,9,0,NYG,k
Robby Anderson,1,30,0,22,270,0,0,0,0,0,0,0,0,0,0,NYJ,wr
Robert Griffin,5,37,0,0,0,0,12,26,190,0,1,0,0,0,1,CLE,qb
Robert Kelley,60,287,1,2,-1,1,0,0,0,0,0,0,0,0,0,WAS,rb
Roberto Aguayo,0,0,0,0,0,0,0,0,0,0,0,14,9,19,0,TAM,k
Robert Turbin,18,49,2,14,97,0,0,0,0,0,0,0,0,0,0,IND,
Robert Woods,1,6,0,39,452,1,0,0,0,0,0,0,0,0,0,BUF,wr
Rob Gronkowski,0,0,0,25,540,3,0,0,0,0,0,0,0,0,0,NWE,te
Rod Smith,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,DAL,
Rod Streater,0,0,0,4,59,0,0,0,0,0,0,0,0,0,0,SFO,
Roger Lewis,0,0,0,4,63,2,0,0,0,0,0,0,0,0,0,NYG,wr
Ronnie Hillman,16,41,0,4,43,0,0,0,0,0,0,0,0,0,0,MIN,
Ross Travis,0,0,0,3,15,0,0,0,0,0,0,0,0,0,0,KAN,te
Russell Shepard,1,9,0,10,123,2,0,0,0,0,0,0,0,0,0,TAM,
Russell Wilson,31,60,1,1,-1,0,203,304,2442,10,2,0,0,0,5,SEA,qb
Ryan Fitzpatrick,24,112,0,0,0,0,168,298,1983,8,13,0,0,0,7,NYJ,qb
Ryan Grant,0,0,0,3,27,0,0,0,0,0,0,0,0,0,0,WAS,wr
Ryan Griffin,0,0,0,27,221,1,0,0,0,0,0,0,0,0,0,HOU,te
Ryan Mallett,2,-3,0,0,0,0,1,1,9,0,0,0,0,0,0,BAL,
Ryan Mathews,95,396,7,11,94,1,0,0,0,0,0,0,0,0,2,PHI,rb
Ryan Succop,0,0,0,0,0,0,0,0,0,0,0,15,13,27,0,TEN,k
Ryan Tannehill,25,91,1,0,0,0,173,265,2117,10,7,0,0,0,5,MIA,qb
Sam Bradford,10,-2,0,1,5,0,197,283,2022,11,2,0,0,0,5,MIN,qb
Sammie Coates,2,5,0,20,425,2,0,0,0,0,0,0,0,0,0,PIT,wr
Sammy Watkins,0,0,0,6,63,0,0,0,0,0,0,0,0,0,0,BUF,wr
Sean McGrath,0,0,0,2,25,0,0,0,0,0,0,0,0,0,0,SDG,te
Sebastian Janikowski,0,0,0,0,0,0,0,0,0,0,0,22,16,23,0,OAK,k
Seth Devalve,0,0,0,2,30,1,0,0,0,0,0,0,0,0,0,CLE,te
Seth Roberts,0,0,0,25,277,4,0,0,0,0,0,0,0,0,0,OAK,wr
Shane Vereen,31,147,1,8,75,0,0,0,0,0,0,0,0,0,2,NYG,rb
Shaun Draughn,27,71,1,9,60,1,0,0,0,0,0,0,0,0,1,SFO,
Shaun Hill,2,8,0,0,0,0,18,33,236,0,0,0,0,0,0,MIN,qb
Spencer Ware,115,572,2,20,324,1,0,0,0,0,0,0,0,0,3,KAN,rb
Stefon Diggs,3,10,0,61,710,2,0,0,0,0,0,0,0,0,0,MIN,wr
Stepfan Taylor,4,12,0,0,0,0,0,0,0,0,0,0,0,0,0,ARI,
Stephen Anderson,0,0,0,8,64,1,0,0,0,0,0,0,0,0,0,HOU,
Stephen Gostkowski,0,0,0,0,0,0,0,0,0,0,0,15,12,27,0,NWE,k
Sterling Shepard,0,0,0,39,426,4,0,0,0,0,0,0,0,0,0,NYG,wr
Stevan Ridley,3,7,0,0,0,0,0,0,0,0,0,0,0,0,0,ATL,
Steven Hauschka,0,0,0,0,0,0,0,0,0,0,0,21,19,16,0,SEA,k
Steve Smith,0,0,0,36,417,2,0,0,0,0,0,0,0,0,0,BAL,wr
Taiwan Jones,1,-8,0,2,17,0,0,0,0,0,0,0,0,0,0,OAK,
Tajae Sharpe,1,1,0,30,385,1,0,0,0,0,0,0,0,0,0,TEN,wr
Tanner McEvoy,0,0,0,3,69,1,1,1,43,0,0,0,0,0,0,SEA,
Tavarres King,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,NYG,
Tavon Austin,16,73,0,39,335,2,0,0,0,0,0,0,0,0,2,LAR,wr
Taylor Gabriel,2,24,1,17,303,2,0,0,0,0,0,0,0,0,0,ATL,wr
Taylor Lewan,0,0,0,1,10,1,0,0,0,0,0,0,0,0,0,TEN,t
Ted Ginn,7,37,0,29,328,0,0,0,0,0,0,0,0,0,2,CAR,wr
Terrance West,132,510,3,12,77,0,0,0,0,0,0,0,0,0,2,BAL,rb
Terrance Williams,0,0,0,25,360,1,0,0,0,0,0,0,0,0,1,DAL,wr
Terrelle Pryor,8,21,1,51,627,4,5,9,41,0,0,0,0,0,1,CLE,wr
Terrence Magee,3,12,0,0,0,0,0,0,0,0,0,0,0,0,0,SEA,
Terron Ward,15,75,0,1,11,0,0,0,0,0,0,0,0,0,0,ATL,
Tevin Coleman,59,234,5,19,330,1,0,0,0,0,0,0,0,0,0,ATL,
Theo Riddick,75,297,1,35,273,4,0,0,0,0,0,0,0,0,0,DET,rb
Thomas Rawls,19,25,0,6,41,0,0,0,0,0,0,0,0,0,0,SEA,rb
Tim Hightower,76,297,1,6,55,0,0,0,0,0,0,0,0,0,0,NOR,rb
T.J. Yeldon,79,285,1,32,201,1,0,0,0,0,0,0,0,0,2,JAX,rb
Todd Gurley,167,515,3,26,202,0,0,0,0,0,0,0,0,0,2,LAR,rb
Tom Brady,15,51,0,0,0,0,121,166,1635,12,1,0,0,0,1,NWE,qb
Tommylee Lewis,2,4,0,7,75,0,0,0,0,0,0,0,0,0,1,NOR,
Torrey Smith,0,0,0,17,243,2,0,0,0,0,0,0,0,0,0,SFO,wr
Travaris Cadet,2,4,0,21,134,1,0,0,0,0,0,0,0,0,0,NOR,rb
Travis Benjamin,1,-1,0,39,514,3,0,1,0,0,0,0,0,0,5,SDG,wr
Travis Kelce,0,0,0,42,466,3,0,0,0,0,0,0,0,0,0,KAN,te
Tress Way,0,0,0,0,0,0,1,1,31,0,0,0,0,0,0,WAS,p
Trevone Boykin,2,-2,0,0,0,0,7,9,65,1,1,0,0,0,0,SEA,
Trevor Davis,0,0,0,3,24,1,0,0,0,0,0,0,0,0,2,GNB,
Trevor Siemian,20,35,0,0,0,0,175,291,2028,12,7,0,0,0,3,DEN,qb
Trey Burton,0,0,0,13,141,1,0,0,0,0,0,0,0,0,0,PHI,te
Troymaine Pope,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NYJ,
Troy Niklas,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,ARI,te
T.Y. Hilton,0,0,0,52,791,4,0,0,0,0,0,0,0,0,0,IND,wr
Tyler Boyd,1,3,0,27,295,0,0,0,0,0,0,0,0,0,1,CIN,
Tyler Eifert,0,0,0,13,207,1,0,0,0,0,0,0,0,0,0,CIN,
Tyler Ervin,1,3,0,3,18,0,0,0,0,0,0,0,0,0,2,HOU,
Tyler Higbee,0,0,0,3,37,0,0,0,0,0,0,0,0,0,0,LAR,te
Tyler Kroft,0,0,0,10,92,0,0,0,0,0,0,0,0,0,0,CIN,te
Tyler Lockett,2,15,0,21,286,0,0,0,0,0,0,0,0,0,0,SEA,wr
Ty Montgomery,24,128,0,25,213,0,0,0,0,0,0,0,0,0,2,GNB,wr
Tyreek Hill,9,57,0,32,323,4,0,0,0,0,0,0,0,0,2,KAN,
Tyrell Williams,0,0,0,43,720,4,0,0,0,0,0,0,0,0,0,SDG,wr
Tyrod Taylor,54,362,4,0,0,0,162,268,1769,10,3,0,0,0,3,BUF,qb
Vance McDonald,0,0,0,15,276,3,0,0,0,0,0,0,0,0,0,SFO,te
Vernon Davis,0,0,0,26,382,2,0,0,0,0,0,0,0,0,0,WAS,te
Victor Cruz,0,0,0,25,377,1,0,0,0,0,0,0,0,0,1,NYG,wr
Vincent Jackson,0,0,0,15,173,0,0,0,0,0,0,0,0,0,0,TAM,wr
Virgil Green,0,0,0,18,211,0,0,0,0,0,0,0,0,0,0,DEN,te
Walt Powell,0,0,0,13,141,0,0,0,0,0,0,0,0,0,0,BUF,wr
Wendell Smallwood,44,205,1,1,14,0,0,0,0,0,0,0,0,0,1,PHI,
Will Fuller,0,0,0,25,372,2,0,0,0,0,0,0,0,0,0,HOU,wr
Willie Snead,0,0,0,42,522,4,0,0,0,0,0,0,0,0,1,NOR,wr
Will Tye,0,0,0,27,235,0,0,0,0,0,0,0,0,0,0,NYG,te
Wil Lutz,0,0,0,0,0,0,0,0,0,0,0,19,14,29,0,NOR,k
Xavier Grimble,0,0,0,10,98,1,0,0,0,0,0,0,0,0,0,PIT,te
Zach Ertz,0,0,0,29,302,0,0,0,0,0,0,0,0,0,0,PHI,te
Zach Line,6,13,0,0,0,0,0,0,0,0,0,0,0,0,0,MIN,fb
Zach Miller,0,0,0,44,425,3,0,0,0,0,0,0,0,0,0,CHI,te
Zach Zenner,36,110,1,6,69,0,0,0,0,0,0,0,0,0,0,DET,rb
